date,solnbr,time,type,priority,status
8022016,JTJ042820161450,,fcat,,pending
8022016,DOL-OPS-16-Q-00083,,fcat,,pending
8022016,DOL-OPS-16-Q-00083,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8032016,W91236-16-B-0004,,fcat,,pending
8052016,DTMA91B1600011,,fcat,,pending
8052016,DTMA91B1600011,,fcat,,pending
8052016,DTMA91B1600011,,fcat,,pending
8052016,N32205-16-T-4030,,fcat,,pending
8052016,N32205-16-T-4030,,fcat,,pending
8052016,W91QVN16T0152,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,FA3016-16-R-0080,,fcat,,pending
8032016,W911SR-16-R-0013,,fcat,,pending
8032016,W911SR-16-R-0013,,fcat,,pending
8032016,284P1651319,,fcat,,pending
8032016,FA2835-16-R-0017,,fcat,,pending
8032016,FA2835-16-R-0017,,fcat,,pending
8032016,FA2835-16-R-0017,,fcat,,pending
8032016,FA2835-16-R-0017,,fcat,,pending
8032016,SPE4A716R1555,,fcat,,pending
8032016,W9124A-16-F-BL12,,fcat,,pending
8052016,F1S3AG6196A001_RFI,,fcat,,pending
8052016,DTMA91B1600011,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,FRMATOCW912JC-16-R-0006,,fcat,,pending
8052016,FRMATOCW912JC-16-R-0006,,fcat,,pending
8052016,W912P8-16-B-0048,,fcat,,pending
8052016,P16PX02295,,fcat,,pending
8052016,P16PX02295,,fcat,,pending
8052016,P16PX02295,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8052016,DOL-ETA-16-R-00059,,fcat,,pending
8082016,N64498-16-T-0312,,fcat,,pending
8072016,LCNLS16R0052,,fcat,,pending
8052016,W15QKN-16-Q-0131,,fcat,,pending
8072016,LCNLS16R0052,,fcat,,pending
8072016,LCNLS16R0052,,fcat,,pending
8072016,LCNLS16R0052,,fcat,,pending
8082016,RFP-200-1355-ES,,fcat,,pending
8052016,HDEC02-16-46,,fcat,,pending
8052016,FA7014-16-T-3000,,fcat,,pending
8052016,FA3016-16-N-0176,,fcat,,pending
8052016,FA3022-16-R-0020,,fcat,,pending
8052016,FRMATOCW912JC-16-R-0006,,fcat,,pending
8052016,FRMATOCW912JC-16-R-0006,,fcat,,pending
8052016,FRMATOCW912JC-16-R-0006,,fcat,,pending
8052016,NNL16594977Q,,fcat,,pending
8052016,NNL16594977Q,,fcat,,pending
8052016,F2A3E26179A001,,fcat,,pending
8052016,F2A3E26179A001,,fcat,,pending
8052016,F2A3E26179A001,,fcat,,pending
8052016,F2A3E26179A001,,fcat,,pending
8052016,F2A3E26179A001,,fcat,,pending
8052016,F2A3E26179A001,,fcat,,pending
8052016,FA3022-16-R-0020,,fcat,,pending
8052016,F2M3CC6174AW01,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,EA-133W-RQ-16-0168,,fcat,,pending
7282016,EA-133W-RQ-16-0168,,fcat,,pending
7282016,EA-133W-RQ-16-0168,,fcat,,pending
7282016,EA-133W-RQ-16-0168,,fcat,,pending
7282016,EA-133W-RQ-16-0168,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7282016,N00421-15-R-0090,,fcat,,pending
7292016,NNL1694827Q,,fcat,,pending
7282016,PANAPG-16-P-0000(081762),,fcat,,pending
7282016,LCLSC16Q0064,,fcat,,pending
7292016,NNL1694827Q,,fcat,,pending
7282016,NMAN7200-16-01640RDS,,fcat,,pending
7292016,W81K02-16-T-0121,,fcat,,pending
7282016,NMAN7200-16-01640RDS,,fcat,,pending
7292016,SP4701-16-R-0055,,fcat,,pending
7282016,EA-133W-RQ-16-0168,,fcat,,pending
7282016,EA-133W-RQ-16-0168,,fcat,,pending
7282016,EA-133W-RQ-16-0168,,fcat,,pending
7282016,LCLSC16Q0064,,fcat,,pending
7282016,LCLSC16Q0064,,fcat,,pending
7292016,SP4701-16-R-0055,,fcat,,pending
7292016,SP4701-16-R-0055,,fcat,,pending
7292016,SP4701-16-R-0055,,fcat,,pending
7282016,W81XWH-16-C-0031,,fcat,,pending
7282016,AG-82FT-S-16-0034,,fcat,,pending
7282016,AG-82FT-S-16-0034,,fcat,,pending
7282016,AG-82FT-S-16-0034,,fcat,,pending
7292016,W56JSR-16-R-0001,,fcat,,pending
7292016,W56JSR-16-R-0001,,fcat,,pending
7282016,IFB199B,,fcat,,pending
7282016,IFB199B,,fcat,,pending
7282016,IFB199B,,fcat,,pending
7282016,IFB199B,,fcat,,pending
7282016,IFB199B,,fcat,,pending
7282016,AG-82FT-S-16-0034,,fcat,,pending
7282016,AG-82FT-S-16-0034,,fcat,,pending
7282016,AG-82FT-S-16-0034,,fcat,,pending
7282016,W909MY-16-R-A017,,fcat,,pending
7282016,EQ10PCB-2-16-5022,,fcat,,pending
7282016,EQ10PCB-2-16-5022,,fcat,,pending
7282016,EQ10PCB-2-16-5022,,fcat,,pending
7292016,21-16-806P45M27,,fcat,,pending
7282016,HSTS02-16-Q-NCP082,,fcat,,pending
7282016,HSTS02-16-Q-NCP082,,fcat,,pending
7282016,HSTS02-16-Q-NCP082,,fcat,,pending
7282016,HSTS02-16-Q-NCP082,,fcat,,pending
7292016,W56JSR-16-R-0001,,fcat,,pending
7292016,W56JSR-16-R-0001,,fcat,,pending
7292016,W56JSR-16-R-0001,,fcat,,pending
7292016,W56JSR-16-R-0001,,fcat,,pending
7292016,W56JSR-16-R-0001,,fcat,,pending
7292016,W56JSR-16-R-0001,,fcat,,pending
7292016,W56JSR-16-R-0001,,fcat,,pending
7282016,EDEMCM16Q0004,,fcat,,pending
7282016,EDEMCM16Q0004,,fcat,,pending
7282016,EDEMCM16Q0004,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SP330016B0014,,fcat,,pending
7282016,SPRRA116R0300,,fcat,,pending
7282016,SB1341-16-RQ-0710,,fcat,,pending
7292016,W91278-16-R-0021,,fcat,,pending
7292016,W91278-16-R-0021,,fcat,,pending
7292016,W91278-16-R-0021,,fcat,,pending
7282016,10834540,,fcat,,pending
7282016,FA5270-16-Q-0062,,fcat,,pending
7282016,M0026416T01655,,fcat,,pending
7282016,FA5270-16-Q-0062,,fcat,,pending
7282016,FA5270-16-Q-0062,,fcat,,pending
7282016,FA5270-16-Q-0062,,fcat,,pending
7282016,FA5270-16-Q-0062,,fcat,,pending
7292016,W91QVN16R0136,,fcat,,pending
7282016,J4CBI-16-0001,,fcat,,pending
7292016,W91QVN16R0136,,fcat,,pending
7292016,W91QVN16R0136,,fcat,,pending
7292016,W91QVN16R0136,,fcat,,pending
7282016,NFFR7500-16-03443RDS,,fcat,,pending
7282016,NFFR7500-16-03443RDS,,fcat,,pending
7282016,SPE4A5-16-R-0963,,fcat,,pending
7282016,FA5240-16-Q-M076,,fcat,,pending
7282016,WC-133W-16-RQ-0740,,fcat,,pending
7282016,SPE4A716R2190,,fcat,,pending
7282016,NNL16596925Q,,fcat,,pending
7282016,AG-6395-S-16-812596,,fcat,,pending
7282016,HSTS02-16-Q-NCP081,,fcat,,pending
7282016,HSTS02-16-Q-NCP081,,fcat,,pending
7282016,HSTS02-16-Q-NCP081,,fcat,,pending
7282016,HSTS02-16-Q-NCP081,,fcat,,pending
7282016,HSTS02-16-Q-NCP080,,fcat,,pending
7282016,HSTS02-16-Q-NCP080,,fcat,,pending
7282016,HSTS02-16-Q-NCP080,,fcat,,pending
7282016,HSTS02-16-Q-NCP080,,fcat,,pending
7282016,W911N2-16-R-0043,,fcat,,pending
7282016,W911N2-16-T-0050,,fcat,,pending
8012016,FA6633-16-Q0003,,fcat,,pending
8012016,FA6633-16-Q0003,,fcat,,pending
8012016,FA6633-16-Q0003,,fcat,,pending
8012016,FA6633-16-Q0003,,fcat,,pending
8012016,FA6633-16-Q0003,,fcat,,pending
8012016,FA6633-16-Q0003,,fcat,,pending
8012016,W91QVN-16-T-0142,,fcat,,pending
8012016,FA6633-16-Q0003,,fcat,,pending
8012016,W91QVN-16-T-0142,,fcat,,pending
,,,gate,p1,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,HSCG38-16-Q-200209,,fcat,,pending
8012016,HQ0013-16-R-0010,,fcat,,pending
8012016,HQ0013-16-R-0010,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,SP3300-16-R-5003,,fcat,,pending
8012016,FA5209-16-R-0003,,fcat,,pending
8012016,FA5209-16-R-0003,,fcat,,pending
8012016,FA5209-16-R-0003,,fcat,,pending
8012016,FA5209-16-R-0003,,fcat,,pending
8012016,W25G1V-16-T-0299,,fcat,,pending
8012016,N55236-16-R-0021,,fcat,,pending
8012016,HQ0013-16-R-0010,,fcat,,pending
8012016,HQ0013-16-R-0010,,fcat,,pending
8012016,W81K02-16-T-0172,,fcat,,pending
8012016,N32205-16-T-4510,,fcat,,pending
8012016,IARPA-BAA-16-11,,fcat,,pending
8012016,W91278-16-R-0037,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,HSCG40-16-Q-61789,,fcat,,pending
8012016,W25G1V-16-T-0297,,fcat,,pending
8012016,SB1341-16-RQ-0618,,fcat,,pending
8012016,GS-00P-16-CY-D-7000,,fcat,,pending
8012016,GS-00P-16-CY-D-7000,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,SPE600-16-R-0414,,fcat,,pending
8012016,FA8773-16-R-8009,,fcat,,pending
8012016,FA8773-16-R-8009,,fcat,,pending
8012016,FA8773-16-R-8009,,fcat,,pending
8012016,HSCG40-16-Q-61789,,fcat,,pending
8012016,HSCG40-16-Q-61789,,fcat,,pending
10182016,W912L6-16-R-0007,,fcat,,pending
10182016,W912L6-16-R-0007,,fcat,,pending
10182016,W912L6-16-R-0007,,fcat,,pending
10182016,W912L6-16-R-0007,,fcat,,pending
10182016,W912L6-16-R-0007,,fcat,,pending
10182016,W912L6-16-R-0007,,fcat,,pending
10182016,W912L6-16-R-0007,,fcat,,pending
10182016,W912L6-16-R-0007,,fcat,,pending
10182016,W912L6-16-R-0007,,fcat,,pending
10182016,W912L6-16-R-0007,,fcat,,pending
10182016,FA8125-16-Q-0100,,fcat,,pending
10182016,FA8125-16-Q-0100,,fcat,,pending
10182016,FA8125-16-Q-0100,,fcat,,pending
10182016,M0026417SSA0102,,fcat,,pending
10182016,SPE7L416R0133,,fcat,,pending
10172016,RFQP06161600010,,fcat,,pending
10142016,FA8554-16-R-0003,,fcat,,pending
10142016,FA8554-16-R-0003,,fcat,,pending
10142016,FA8554-16-R-0003,,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10172016,SOL-624-17-000002,,fcat,,pending
10172016,SOL-624-17-000002,,fcat,,pending
10172016,FA4890-17-R-0006,,fcat,,pending
10172016,N64498-16-R-5098,,fcat,,pending
10142016,FA8554-16-R-0003,,fcat,,pending
10142016,FA8554-16-R-0003,,fcat,,pending
10142016,FA8554-16-R-0003,,fcat,,pending
10172016,RFQ0000073,,fcat,,pending
10172016,W91B4N-17-T-0004,,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,DRAFT_RFP_Tyndall_Base_Operations_Support_(BOS),,fcat,,pending
10142016,SPE7MX-17-R-0009,,fcat,,pending
10142016,N68335-17-R-0022,,fcat,,pending
10142016,W912HN-17-Q-0003,,fcat,,pending
10142016,W900KK-17-R-NTC1,,fcat,,pending
10142016,FA2487-16-D-0001,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912HN-17-Q-0003,,fcat,,pending
10142016,W912HN-17-Q-0003,,fcat,,pending
10142016,FA2487-16-D-0002,,fcat,,pending
10142016,N01DA-17-7795,,fcat,,pending
10142016,FA3002-17-R-0001,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10142016,W912P8-16-R-0035,,fcat,,pending
10132016,RFP-200-1352-WS,,fcat,,pending
10132016,W15QKN-17-R-1013,,fcat,,pending
10132016,W15QKN-17-R-1013,,fcat,,pending
10132016,FA8213-17-R-3002,,fcat,,pending
10132016,FA8213-17-R-3002,,fcat,,pending
10132016,7QSBAAA-Z6-17-6632-SQ,,fcat,,pending
10132016,FA8213-17-R-3002,,fcat,,pending
10132016,W91QVN16T0197,,fcat,,pending
10132016,W91QVN16T0197,,fcat,,pending
10142016,N61331-17-R-0004,,fcat,,pending
10142016,HSCG23-16-Q-N50022,,fcat,,pending
10142016,N61331-16-CH-0004,,fcat,,pending
10142016,N61331-16-CH-0004,,fcat,,pending
10142016,FA330016P0070,,fcat,,pending
10142016,N32205-17-R-4203,,fcat,,pending
10252016,NNG17FD00RFI,,fcat,,pending
10242016,SPE4A5-17-Q-0142,,fcat,,pending
10242016,FA813217R0003,,fcat,,pending
10242016,FA813217R0003,,fcat,,pending
10242016,FA813217R0003,,fcat,,pending
10242016,QSRA-RFI-16300,,fcat,,pending
10242016,SPRTA1-17-Q-0064,,fcat,,pending
10242016,SPRTA1-17-Q-0064,,fcat,,pending
10242016,SPRTA1-17-Q-0064,,fcat,,pending
10242016,FA8530-17-R-0001,,fcat,,pending
10242016,HSCG40-17Q-AN014,,fcat,,pending
10242016,HSCG40-17-Q-P45002,,fcat,,pending
10242016,HSCG40-17-Q-P45002,,fcat,,pending
10242016,HSCG40-17-Q-P45002,,fcat,,pending
10242016,1300600348,,fcat,,pending
10242016,SSP50017R0001,,fcat,,pending
10242016,1300600348,,fcat,,pending
10242016,SSP50017R0001,,fcat,,pending
10242016,SSP50017R0001,,fcat,,pending
10242016,SSP50017R0001,,fcat,,pending
10242016,SSP50017R0001,,fcat,,pending
10242016,SSP50017R0001,,fcat,,pending
10242016,SSP50017R0001,,fcat,,pending
10242016,SSP50017R0001,,fcat,,pending
10242016,SSP50017R0001,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,HSCG38-17-Q-200010,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,N00024-17-R-4314,,fcat,,pending
10242016,CC17HQR0002,,fcat,,pending
10242016,CC17HQR0002,,fcat,,pending
10242016,CC17HQR0002,,fcat,,pending
